ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
B_09267	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Candidatus Paracaedibacter	Unidentified
B_09268	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Unidentified
B_09269	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	cvE6	Unidentified	Unidentified
B_09270	Bacteria	Proteobacteria	Gammaproteobacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_09271	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	Unidentified	Unidentified
B_09272	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_09273	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Unidentified
B_09274	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Unidentified	Unidentified	Unidentified
B_09275	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Singulisphaera	Unidentified
B_09276	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Unidentified	Unidentified
B_09277	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	Unidentified	Unidentified
B_09278	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Edaphobaculum	Unidentified
B_09279	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Unidentified	Unidentified
B_09280	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	Unidentified
B_09281	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Unidentified	Unidentified
B_09282	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Unidentified	Unidentified
B_09283	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	LWQ8	Unidentified	Unidentified
B_09284	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	Unidentified	Unidentified
B_09285	Bacteria	Firmicutes	Clostridia	Unidentified	Unidentified	Unidentified	Unidentified
B_09286	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	Unidentified
B_09287	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	Unidentified	Unidentified
B_09288	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliaceae	Unidentified	Unidentified
B_09289	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	TM7a	Unidentified
B_09290	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Candidatus Ovatusbacter	Unidentified
B_09291	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	Unidentified	Unidentified
B_09292	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Unidentified	Unidentified
B_09293	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus	Unidentified
B_09294	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Unidentified	Unidentified
B_09295	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Unidentified	Unidentified
B_09296	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	Unidentified	Unidentified	Unidentified
B_09297	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	Unidentified	Unidentified
B_09298	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Unidentified	Unidentified	Unidentified
B_09299	Bacteria	Dependentiae	Babeliae	Babeliales	Unidentified	Unidentified	Unidentified
B_09300	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	aestuarii
B_09301	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Pasteuria	Unidentified
B_09302	Bacteria	Myxococcota	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_09303	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	Unidentified	Unidentified
B_09304	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Unidentified	Unidentified
B_09305	Bacteria	Myxococcota	bacteriap25	Unidentified	Unidentified	Unidentified	Unidentified
B_09306	Bacteria	Proteobacteria	Alphaproteobacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_09307	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliaceae	Unidentified	Unidentified
B_09308	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Unidentified
B_09309	Bacteria	Dependentiae	Babeliae	Babeliales	Unidentified	Unidentified	Unidentified
B_09310	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Bergeyella	Unidentified
B_09311	Bacteria	Elusimicrobiota	Elusimicrobia	MVP-88	Unidentified	Unidentified	Unidentified
B_09312	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	Unidentified
B_09313	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Unidentified
B_09314	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_09315	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	Unidentified	Unidentified
B_09316	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	cvE6	Unidentified	Unidentified
B_09317	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_09318	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	Unidentified	Unidentified
B_09319	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliaceae	Unidentified	Unidentified
B_09320	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	cvE6	Unidentified	Unidentified
B_09321	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_09322	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	Unidentified	Unidentified	Unidentified
B_09323	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Unidentified	Unidentified
B_09324	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Unidentified	Unidentified
B_09325	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_09326	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	Unidentified
B_09327	Bacteria	Proteobacteria	Gammaproteobacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_09328	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Unidentified
B_09329	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	Unidentified	Unidentified	Unidentified
B_09330	Bacteria	Elusimicrobiota	Elusimicrobia	Lineage IV	Unidentified	Unidentified	Unidentified
B_09331	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Unidentified	Unidentified
B_09332	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	Unidentified	Unidentified	Unidentified
B_09333	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	Unidentified
B_09334	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Unidentified	Unidentified	Unidentified
B_09335	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	Unidentified
B_09336	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia	Unidentified
B_09337	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Candidatus Berkiella	Unidentified
B_09338	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Rhizorhapis	Unidentified
B_09339	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	Unidentified
B_09340	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	Unidentified
B_09341	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Candidatus Ovatusbacter	Unidentified
B_09342	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Unidentified	Unidentified
B_09343	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Schlesneriaceae	Schlesneria	Unidentified
B_09344	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Gottschalkia	Unidentified	Unidentified
B_09345	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Planifilum	composti
B_09346	Bacteria	Proteobacteria	Gammaproteobacteria	EV818SWSAP88	Unidentified	Unidentified	Unidentified
B_09347	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Unidentified
B_09348	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	LWQ8	Unidentified	Unidentified
B_09349	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	Unidentified
B_09350	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Unidentified	Unidentified
B_09351	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Unidentified	Unidentified
B_09352	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Pasteuria	Unidentified
B_09353	Bacteria	Proteobacteria	Alphaproteobacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_09354	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Unidentified	Unidentified
B_09355	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Unidentified	Unidentified	Unidentified
B_09356	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Unidentified	Unidentified
B_09357	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Pasteuria	Unidentified
B_09358	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Unidentified	Unidentified
B_09359	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Unidentified	Unidentified
B_09360	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	1921-2	Unidentified
B_09361	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Unidentified	Unidentified
B_09362	Bacteria	Actinobacteriota	Actinobacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_09363	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Unidentified	Unidentified
B_09364	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Unidentified	Unidentified
B_09365	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Unidentified	Unidentified
B_09366	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Unidentified	Unidentified
B_09367	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Unidentified	Unidentified
B_09368	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	LWQ8	Unidentified	Unidentified
B_09369	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Unidentified	Unidentified	Unidentified
B_09370	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	Unidentified	Unidentified
B_09371	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	Unidentified
B_09372	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	Unidentified	Unidentified	Unidentified
B_09373	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Unidentified	Unidentified
B_09374	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Polymorphobacter	Unidentified
B_09375	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Unidentified	Unidentified
B_09376	Bacteria	Proteobacteria	Alphaproteobacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_09377	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Unidentified
B_09378	Bacteria	Proteobacteria	Alphaproteobacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_09379	Bacteria	Latescibacterota	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_09380	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS 17	Unidentified	Unidentified
B_09381	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_09382	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Chlamydiaceae	Unidentified	Unidentified
B_09383	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	Unidentified
B_09384	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_09385	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Unidentified
B_09386	Bacteria	Firmicutes	Bacilli	Brevibacillales	Brevibacillaceae	Brevibacillus	fluminis
B_09387	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocella	Unidentified
B_09388	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Unidentified	Unidentified
B_09389	Bacteria	Patescibacteria	Parcubacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_09390	Bacteria	Dependentiae	Babeliae	Babeliales	UBA12409	Unidentified	Unidentified
B_09391	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Unidentified	Unidentified
B_09392	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	Unidentified
B_09393	Bacteria	Proteobacteria	Gammaproteobacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_09394	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Unidentified
B_09395	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Candidatus Protochlamydia	Unidentified
B_09396	Bacteria	Actinobacteriota	Acidimicrobiia	Unidentified	Unidentified	Unidentified	Unidentified
B_09397	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Unidentified	Unidentified	Unidentified
B_09398	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Unidentified
B_09399	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Unidentified	Unidentified
B_09400	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Unidentified	Unidentified
B_09401	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Unidentified	Unidentified
B_09402	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	Unidentified	Unidentified	Unidentified
B_09403	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Unidentified	Unidentified
B_09404	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus Solibacter	Unidentified
B_09405	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera	Unidentified
B_09406	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	Unidentified	Unidentified
B_09407	Bacteria	Latescibacterota	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_09408	Bacteria	Chloroflexi	Anaerolineae	SBR1031	Unidentified	Unidentified	Unidentified
B_09409	Bacteria	WPS-2	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_09410	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_09411	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Unidentified	Unidentified
B_09412	Bacteria	Elusimicrobiota	Lineage IIc	Unidentified	Unidentified	Unidentified	Unidentified
B_09413	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_09414	Bacteria	Bacteroidota	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_09415	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Unidentified	Unidentified
B_09416	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_09417	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_09418	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_09419	Bacteria	Cyanobacteria	Vampirivibrionia	Vampirovibrionales	Unidentified	Unidentified	Unidentified
B_09420	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Unidentified	Unidentified	Unidentified	Unidentified
B_09421	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Unidentified	Unidentified
B_09422	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	LWQ8	Unidentified	Unidentified
B_09423	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Unidentified	Unidentified
B_09424	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Unidentified
B_09425	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Unidentified	Unidentified
B_09426	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Unidentified	Unidentified	Unidentified
B_09427	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Unidentified	Unidentified
B_09428	Bacteria	Cyanobacteria	Vampirivibrionia	Obscuribacterales	Obscuribacteraceae	Unidentified	Unidentified
B_09429	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_09430	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Unidentified	Unidentified
B_09431	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_09432	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_09433	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Unidentified	Unidentified
B_09434	Bacteria	Myxococcota	Polyangia	mle1-27	Unidentified	Unidentified	Unidentified
B_09435	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	LWQ8	Unidentified	Unidentified
B_09436	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	Unidentified
B_09437	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Unidentified	Unidentified
B_09438	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Luteolibacter	Unidentified
B_09439	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	LWQ8	Unidentified	Unidentified
B_09440	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Unidentified
B_09441	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	LWQ8	Unidentified	Unidentified
B_09442	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Unidentified	Unidentified
B_09443	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Methylacidiphilales	Methylacidiphilaceae	Unidentified	Unidentified
B_09444	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	Unidentified	Unidentified
B_09445	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Unidentified	Unidentified
B_09446	Bacteria	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified	Unidentified
B_09447	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Unidentified	Unidentified	Unidentified
B_09448	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Unidentified	Unidentified
B_09449	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Unidentified	Unidentified
B_09450	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	Elsteraceae	Unidentified	Unidentified
B_09451	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	Unidentified
B_09452	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Neochlamydia	Unidentified
B_09453	Bacteria	Firmicutes	Clostridia	Gracilibacteraceae	Lutispora	Unidentified	Unidentified
B_09454	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	Unidentified
B_09455	Bacteria	Patescibacteria	Parcubacteria	Unidentified	Unidentified	Unidentified	Unidentified
B_09456	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Unidentified	Unidentified
B_09457	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	Unidentified
B_09458	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified	Unidentified
B_09459	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Unidentified	Unidentified
B_09460	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Unidentified	Unidentified
